Molecule_ChEMBL_IDs,Class,BCUTc-1l,BCUTi-1h,BCUTv-1h,PEOE_VSA2,BCUTi-1l,BCUTZ-1h,BCUTs-1l,SlogP_VSA5,Xch-6dv,BCUTd-1h,BCUTZ-1l,SMR_VSA3,Xc-5d,BCUTs-1h,BCUTp-1l,BCUTpe-1l,EState_VSA1,EState_VSA6,piPC9,BCUTdv-1l,BCUTare-1l,Xch-7dv,Xch-6d,ATSC1i
CHEMBL500236,1,-0.517856347,14.75112061,20.89125719,0.0,10.95338324,8.054523697,1.379845908,17.08178398,0.1280063,3.243483893,5.692995542,24.54494801,0.287863364,8.00193683,0.669125472,2.242369639,4.923311049,22.36948335,6.408219847,0.995022784,2.192481861,0.143225596,0.469821982,-8.923534543
CHEMBL3581984,1,-0.51606482,13.63750636,20.92236659,4.794537184,10.94407424,8.022665972,1.184432157,45.13658265,0.129729028,3.286596756,5.683451983,0.0,0.490359125,7.008277173,0.752716147,2.231080586,11.88721133,42.47422252,7.616222014,1.973349515,2.18151034,0.173815454,0.369645216,13.69073694
CHEMBL2296999,1,-0.406261876,14.64186701,24.44046033,5.425791397,10.3132237,17.00110338,1.197871859,5.563451492,0.083679477,3.124679411,5.694149535,15.64248973,0.11785113,3.056525997,0.96111591,2.241838455,0.0,6.21460058,5.286371296,0.653461927,2.191094905,0.075485397,0.185395406,-5.780428588
CHEMBL4592694,1,-0.490743832,17.42582892,20.8934988,28.7672231,10.95389324,9.005206835,1.212127389,102.881607,0.431026348,3.211906654,5.693054697,30.650095,1.023545375,8.002983613,0.545238281,2.242057171,95.90475229,0.0,6.246106765,0.993038264,2.192246729,0.439097597,0.596855707,-31.08433012
CHEMBL4779615,1,-0.430932304,17.42689304,20.92653081,4.983978521,10.92521797,9.006390832,1.156820942,18.40509474,0.172448325,4.019001577,5.66272007,14.95193556,0.612222584,8.003994236,0.543573364,2.210178551,17.3032015,25.50772619,8.857305002,0.995958176,2.160757734,0.280071045,0.448056913,-12.66364455
CHEMBL516894,1,-0.48366191,14.75113532,20.8508291,4.983978521,10.99253165,8.054454272,1.379872528,5.824404498,0.119726248,3.243494041,5.726619114,29.52892653,0.371196697,8.001936286,0.669128938,2.270008861,4.923311049,28.56632693,6.627131571,0.995955088,2.221638636,0.118522455,0.47325877,-11.90701686
CHEMBL476060,1,-0.517865937,14.75112061,20.89124535,0.0,10.95340514,8.054523695,1.379845913,17.08178398,0.1280063,3.243478947,5.693020959,24.54494801,0.287863364,8.00193683,0.669125474,2.24241945,4.923311049,22.36948335,6.399842077,0.99502277,2.19252734,0.143225596,0.469821982,-8.923534543
CHEMBL4776790,1,-0.432140742,17.42586579,20.9251985,0.0,10.92552234,9.005363883,1.179895643,6.420821623,0.449099462,3.342564617,5.663049725,29.465925,0.808958221,8.003005903,0.543573364,2.210526209,11.63444168,30.15360059,9.038958755,0.995402658,2.161100558,0.583685014,0.938723145,-26.79934809
CHEMBL508930,1,-0.489163612,13.64235899,20.9345734,14.38361155,10.92880118,8.027475903,1.052394594,79.15951951,0.308841744,4.179465067,5.668238766,0.0,2.863527225,7.010467355,0.751946786,2.216353534,69.53691463,6.9237372,8.892366604,0.993468563,2.166692515,0.765180742,0.740338609,17.84128262
CHEMBL2204380,1,-0.503236173,13.65123003,20.86251515,0.0,10.98019311,8.038787269,1.317384672,82.95856792,0.014731391,3.235609511,5.718935862,0.0,0.19245009,7.008283216,0.720624443,2.261782363,0.0,6.066367068,4.997845519,0.98714361,2.213103133,0.033435477,0.055555556,-1.626837653
CHEMBL4756520,1,-0.430485256,17.42581753,20.92633235,4.983978521,10.925412,9.005160784,1.157658981,18.90801031,0.247065844,4.019002023,5.66308445,14.95193556,0.43050831,8.002903118,0.545101861,2.210839155,5.668759819,18.46005421,8.80914193,0.988001552,2.161367299,0.324509714,0.629433819,-11.31502279
CHEMBL1384,1,-0.391728805,14.5410971,20.78866598,0.0,11.05804709,8.023074621,1.145087457,6.420821623,0.097739201,3.198570129,5.79523826,0.0,1.178929554,6.008992282,0.767631913,2.340203261,98.35212179,0.0,5.030437921,1.97804119,2.291274404,0.241802723,0.136082763,13.12919783
CHEMBL5435888,1,-0.401999293,13.64111474,26.52389311,19.17814874,10.88496342,35.00041827,1.043344364,25.32883194,0.072542725,3.368580256,5.624243917,0.0,1.086398664,7.011551365,0.749993726,2.170351025,33.21418523,13.8474744,9.368489632,0.256012442,2.120959333,0.205021424,0.183314435,9.468273013
CHEMBL4784028,1,-0.497766333,17.42586478,20.92508355,0.0,10.92552293,9.005363255,1.134542516,12.84164325,0.649263649,4.025784866,5.663054965,19.93591408,0.714284657,8.003005444,0.543573364,2.210544071,11.63444168,25.6382027,8.847499134,0.995532422,2.161114383,0.800033752,1.150423523,-18.67748674
CHEMBL501116,1,-0.489385992,13.64183126,20.93452497,14.38361155,10.92882032,8.026990277,1.075408402,79.15951951,0.316592134,4.124771208,5.668260549,0.0,1.856134738,7.010463941,0.751946789,2.216391249,46.17475971,38.9703128,8.862828674,0.993466225,2.166727742,0.761067711,0.729521182,15.128819
CHEMBL36506,1,-0.496764166,14.54077076,20.91889049,4.794537184,10.93191761,8.040966677,1.132906693,49.17984046,0.080327814,4.023030467,5.670954065,0.0,1.22683295,7.010475241,0.720242036,2.217196492,59.26588093,20.7712116,7.970613547,0.991064893,2.167900741,0.202376049,0.208241569,-0.718839105
CHEMBL389847,1,-0.409557992,14.55791387,24.43424175,24.69280489,10.33749766,16.0020054,0.623601299,26.68911765,0.718398266,3.292055235,5.745165777,25.3333064,0.920729274,7.011557491,0.741302472,2.277235322,17.99117772,11.82364693,5.860786223,0.659361538,2.219784113,1.06771444,1.198941161,-18.64527767
CHEMBL4171623,1,-0.399922901,14.58644404,20.89540898,99.57922221,10.95442807,8.039558692,1.224576321,140.9036211,0.143878414,3.197622734,5.694105153,95.285316,1.269382107,7.022695844,0.750880163,2.244070106,192.3853833,30.33183534,6.299867942,0.995913215,2.194078219,0.167795565,0.281214565,-33.33789038
CHEMBL4162491,1,-0.400518091,14.58683386,20.89544856,99.57922221,10.95442807,8.039570578,1.224482543,121.6411563,0.47928861,3.216222697,5.694105154,94.03467938,1.581278232,7.022694252,0.750867104,2.244070107,235.5195277,30.33183534,6.588238483,0.995914264,2.19407822,0.607976617,0.818672044,-43.979064
CHEMBL4161017,1,-0.39994283,14.58644404,20.89540897,99.57922221,10.95442807,8.039558692,1.224606723,140.9036211,0.143878414,3.197343851,5.694105153,95.285316,1.269382107,7.022695844,0.750888588,2.244070106,198.3449378,30.33183534,6.279459071,0.995913215,2.194078219,0.167795565,0.281214565,-33.33789038
CHEMBL3764224,1,-0.490742061,17.42582821,20.89345423,28.7672231,10.95389326,9.005205218,1.221351774,84.1220577,0.328964275,3.211737781,5.693054625,30.650095,1.023545375,8.002983034,0.545238281,2.242056864,95.90475229,6.076020107,6.272405197,0.987731398,2.192246493,0.366928813,0.494793635,-33.75205285
CHEMBL1730,1,-0.491427101,14.5579798,24.44090385,19.28352128,10.31186685,16.00488932,0.610219971,12.61766519,0.439142962,3.270967882,5.736933598,15.20067686,0.611604057,7.011549627,0.740333615,2.278750027,35.16868368,0.0,5.933570569,0.650205241,2.225203811,0.566614443,0.784000886,-6.67307745
CHEMBL148,1,-0.39175596,14.55241467,24.43423439,10.20382079,10.33761893,16.00200317,0.626528351,13.34455882,0.386393048,3.273837613,5.750610563,10.21669833,0.533836717,7.009373062,0.741423723,2.281578894,17.99117772,6.9237372,4.59511985,0.656191057,2.224150818,0.625016031,0.773999733,-2.894426953
CHEMBL4168288,1,-0.365235652,14.58742156,20.89575598,104.4791319,10.95442802,8.039612535,1.224529307,147.3244428,0.159315242,3.173987304,5.6941051,100.6021046,1.224926598,7.022708645,0.750911155,2.244070052,186.4258287,35.23174507,6.309008774,0.995910804,2.194078165,0.183769103,0.293700392,-37.33433754
CHEMBL4164425,1,-0.365529997,14.57776547,20.89637568,92.74718953,10.95442798,8.038201267,1.224436332,140.9036211,0.541035923,3.187096032,5.694105062,94.03467938,1.364172488,7.021573383,0.750947619,2.24407002,162.0166848,17.03264387,6.449680221,0.995908211,2.194078131,0.667035029,0.868615349,-45.691579
CHEMBL4163914,1,-0.364756772,14.58528745,20.89505261,94.78468503,10.95442813,8.038168096,1.248268136,140.9036211,0.032075015,3.162738239,5.694105206,90.38540627,1.227326838,7.021577121,0.750851283,2.244070161,180.4363627,30.33183534,6.121395717,0.995914988,2.194078273,0.022680461,0.102062073,-26.27797012
CHEMBL4172757,1,-0.365529883,14.58017274,20.8962525,98.05110059,10.95442799,8.039550757,1.224439078,147.3244428,0.413795696,3.183540128,5.694105073,94.45155825,1.317757191,7.022687262,0.750946807,2.244070029,174.210025,29.165378,6.401087665,0.99590905,2.194078141,0.505946387,0.67697703,-40.74675955
CHEMBL4176131,1,-0.36549654,14.58742156,20.89575598,104.4791319,10.95442802,8.039612535,1.224559664,147.3244428,0.159315242,3.173414963,5.6941051,100.6021046,1.224926598,7.022708645,0.750893542,2.244070052,186.4258287,35.23174507,6.28692876,0.995910804,2.194078165,0.183769103,0.293700392,-37.33433754
CHEMBL4175069,1,-0.365543385,14.59081396,20.89695885,119.1788611,10.95442787,8.039788113,1.224436273,147.3244428,0.541035923,3.189515449,5.694104948,115.3018338,1.364172488,7.022745571,0.750947618,2.244069899,173.8310442,38.96519747,6.601909236,0.995904677,2.194078012,0.667035029,0.868615349,-60.1040004
